date,geo,country,pca_raw,wage_pressure_index,wage_pressure_ma3m,wage_pressure_ma12m
2015-07-01,NL,Netherlands,-0.9247,18.8359,18.4039,16.7624
2015-08-01,NL,Netherlands,-0.8928,19.2895,18.8151,17.1151
2015-09-01,NL,Netherlands,-0.8774,19.5088,19.2114,17.4591
2015-10-01,NL,Netherlands,-0.8554,19.8213,19.5399,17.8084
2015-11-01,NL,Netherlands,-0.8231,20.2801,19.87,18.1903
2015-12-01,NL,Netherlands,-0.816,20.3806,20.1606,18.5565
2016-01-01,NL,Netherlands,-0.8374,20.0772,20.246,18.8532
2016-02-01,NL,Netherlands,-0.8499,19.8985,20.1188,19.1062
2016-03-01,NL,Netherlands,-0.8528,19.8571,19.9443,19.3316
2016-04-01,NL,Netherlands,-0.8631,19.7111,19.8222,19.503
2016-05-01,NL,Netherlands,-0.8689,19.629,19.7324,19.6341
2016-06-01,NL,Netherlands,-0.8797,19.4754,19.6052,19.7304
2016-07-01,NL,Netherlands,-0.9186,18.9222,19.3422,19.7376
2016-08-01,NL,Netherlands,-0.9581,18.3615,18.9197,19.6602
2016-09-01,NL,Netherlands,-0.9861,17.9643,18.416,19.5315
2016-10-01,NL,Netherlands,-1.0084,17.6466,17.9908,19.3503
2016-11-01,NL,Netherlands,-1.0225,17.4465,17.6858,19.1142
2016-12-01,NL,Netherlands,-1.0115,17.6025,17.5652,18.8827
2017-01-01,NL,Netherlands,-0.9661,18.2482,17.7657,18.7302
2017-02-01,NL,Netherlands,-0.9118,19.0194,18.29,18.657
2017-03-01,NL,Netherlands,-0.876,19.5286,18.9321,18.6296
2017-04-01,NL,Netherlands,-0.8507,19.888,19.4787,18.6444
2017-05-01,NL,Netherlands,-0.835,20.1111,19.8426,18.6845
2017-06-01,NL,Netherlands,-0.8241,20.2652,20.0881,18.7503
2017-07-01,NL,Netherlands,-0.7959,20.6667,20.3477,18.8957
2017-08-01,NL,Netherlands,-0.7555,21.2402,20.724,19.1356
2017-09-01,NL,Netherlands,-0.7154,21.8097,21.2389,19.4561
2017-10-01,NL,Netherlands,-0.6801,22.3114,21.7871,19.8448
2017-11-01,NL,Netherlands,-0.6604,22.5915,22.2375,20.2735
2017-12-01,NL,Netherlands,-0.6703,22.4504,22.4511,20.6775
2018-01-01,NL,Netherlands,-0.6974,22.0656,22.3692,20.9956
2018-02-01,NL,Netherlands,-0.7088,21.9042,22.14,21.236
2018-03-01,NL,Netherlands,-0.6809,22.3003,22.09,21.467
2018-04-01,NL,Netherlands,-0.6372,22.9208,22.3751,21.7198
2018-05-01,NL,Netherlands,-0.5869,23.6364,22.9525,22.0135
2018-06-01,NL,Netherlands,-0.5178,24.6176,23.7249,22.3762
2018-07-01,NL,Netherlands,-0.4509,25.5687,24.6076,22.7847
2018-08-01,NL,Netherlands,-0.401,26.2767,25.4877,23.2044
2018-09-01,NL,Netherlands,-0.351,26.987,26.2775,23.6359
2018-10-01,NL,Netherlands,-0.3001,27.7107,26.9914,24.0858
2018-11-01,NL,Netherlands,-0.2477,28.456,27.7179,24.5745
2018-12-01,NL,Netherlands,-0.188,29.3037,28.4901,25.1456
2019-01-01,NL,Netherlands,-0.1261,30.1831,29.3143,25.8221
2019-02-01,NL,Netherlands,-0.0684,31.0027,30.1632,26.5803
2019-03-01,NL,Netherlands,-0.0377,31.4395,30.8751,27.3419
2019-04-01,NL,Netherlands,-0.0165,31.7401,31.3941,28.0768
2019-05-01,NL,Netherlands,0.0348,32.4697,31.8831,28.813
2019-06-01,NL,Netherlands,0.1019,33.4221,32.544,29.5467
2019-07-01,NL,Netherlands,0.162,34.2762,33.3894,30.2723
2019-08-01,NL,Netherlands,0.215,35.0297,34.2427,31.0017
2019-09-01,NL,Netherlands,0.2687,35.7922,35.0327,31.7355
2019-10-01,NL,Netherlands,0.3243,36.5833,35.8017,32.4749
2019-11-01,NL,Netherlands,0.4022,37.6895,36.6883,33.2443
2019-12-01,NL,Netherlands,0.5281,39.478,37.917,34.0922
2020-01-01,NL,Netherlands,0.6391,41.0557,39.4078,34.9982
2020-02-01,NL,Netherlands,0.6671,41.4538,40.6625,35.8692
2020-03-01,NL,Netherlands,0.6599,41.3517,41.2871,36.6952
2020-04-01,NL,Netherlands,0.6501,41.212,41.3392,37.4845
2020-05-01,NL,Netherlands,0.6055,40.5787,41.0475,38.1603
2020-06-01,NL,Netherlands,0.5367,39.6007,40.4638,38.6751
2020-07-01,NL,Netherlands,0.4813,38.813,39.6641,39.0532
2020-08-01,NL,Netherlands,0.4316,38.1077,38.8405,39.3097
2020-09-01,NL,Netherlands,0.3541,37.0058,37.9755,39.4108
2020-10-01,NL,Netherlands,0.2583,35.6444,36.9193,39.3326
2020-11-01,NL,Netherlands,0.1424,33.9986,35.5496,39.025
2020-12-01,NL,Netherlands,-0.022,31.6617,33.7682,38.3737
2021-01-01,NL,Netherlands,-0.1518,29.8179,31.8261,37.4372
2021-02-01,NL,Netherlands,-0.1654,29.6251,30.3682,36.4514
2021-03-01,NL,Netherlands,-0.1155,30.3344,29.9258,35.5333
2021-04-01,NL,Netherlands,-0.0623,31.0903,30.3499,34.6899
2021-05-01,NL,Netherlands,-0.0164,31.7415,31.0554,33.9534
2021-06-01,NL,Netherlands,0.0277,32.3684,31.7334,33.3507
2021-07-01,NL,Netherlands,0.0883,33.2296,32.4465,32.8854
2021-08-01,NL,Netherlands,0.1572,34.2086,33.2689,32.5605
2021-09-01,NL,Netherlands,0.2441,35.443600000000004,34.2939,32.4303
2021-10-01,NL,Netherlands,0.3603,37.0938,35.582,32.5511
2021-11-01,NL,Netherlands,0.4698,38.6495,37.0623,32.9387
2021-12-01,NL,Netherlands,0.5553,39.8645,38.5359,33.6222
2022-01-01,NL,Netherlands,0.6346,40.9914,39.8351,34.5534
2022-02-01,NL,Netherlands,0.73740000000000006,42.4519,41.1026,35.6223
2022-03-01,NL,Netherlands,0.871,44.3513,42.5982,36.7904
2022-04-01,NL,Netherlands,1.0433,46.7991,44.5341,38.0994
2022-05-01,NL,Netherlands,1.2665,49.9702,47.0402,39.6185
2022-06-01,NL,Netherlands,1.4895,53.139,49.9694,41.3494
2022-07-01,NL,Netherlands,1.6759,55.7871,52.9654,43.2292
2022-08-01,NL,Netherlands,1.9093,59.104,56.01,45.3038
2022-09-01,NL,Netherlands,2.2028,63.2733,59.3881,47.6229
2022-10-01,NL,Netherlands,2.4816,67.2356,63.2043,50.1347
2022-11-01,NL,Netherlands,2.796,71.7023,67.4037,52.8891
2022-12-01,NL,Netherlands,3.2066,77.5359,72.1579,56.0284
2023-01-01,NL,Netherlands,3.6206,83.4191,77.5524,59.5641
2023-02-01,NL,Netherlands,3.8967,87.3414,82.7655,63.3049
2023-03-01,NL,Netherlands,4.0346,89.3007,86.6871,67.0506
2023-04-01,NL,Netherlands,4.1164,90.4642,89.0354,70.6894
2023-05-01,NL,Netherlands,4.1942,91.5686,90.4445,74.1559
2023-06-01,NL,Netherlands,4.2932,92.9759,91.6696,77.4757
2023-07-01,NL,Netherlands,4.3896,94.346,92.9635,80.6889
2023-08-01,NL,Netherlands,4.4523,95.2362,94.186,83.6999
2023-09-01,NL,Netherlands,4.5044,95.9761,95.1861,86.4252
2023-10-01,NL,Netherlands,4.5657,96.8473,96.0199,88.8928
2023-11-01,NL,Netherlands,4.6262,97.7073,96.8436,91.0599
2023-12-01,NL,Netherlands,4.6465,97.9961,97.5169,92.7649
2024-01-01,NL,Netherlands,4.5936,97.2441,97.6492,93.917
2024-02-01,NL,Netherlands,4.5538,96.6787,97.3063,94.6951
2024-03-01,NL,Netherlands,4.6328,97.8014,97.2414,95.4035
2024-04-01,NL,Netherlands,4.752,99.494,97.9914,96.156
2024-05-01,NL,Netherlands,4.7804,99.8987,99.0647,96.8502
2024-06-01,NL,Netherlands,4.77,99.751,99.7146,97.4148
2024-07-01,NL,Netherlands,4.7876,100,99.8832,97.8859
2024-08-01,NL,Netherlands,4.7492,99.4545,99.7352,98.2374
2024-09-01,NL,Netherlands,4.6358,97.8439,99.0995,98.3931
2024-10-01,NL,Netherlands,4.5446,96.5484,97.949,98.3682
2024-11-01,NL,Netherlands,4.425,94.8488,96.4137,98.13
2024-12-01,NL,Netherlands,4.272,92.6741,94.6904,97.6865
2025-01-01,NL,Netherlands,4.1831,91.4107,92.9779,97.2004
2025-02-01,NL,Netherlands,4.1714,91.2456,91.7768,96.7476
2025-03-01,NL,Netherlands,4.1253,90.5895,91.0819,96.1466
2025-04-01,NL,Netherlands,4.0039,88.8656,90.2336,95.2609
2025-05-01,NL,Netherlands,3.8999,87.388,88.9477,94.2183
2025-06-01,NL,Netherlands,3.8206,86.2608,87.5048,93.0942
2025-07-01,NL,Netherlands,3.7312,84.9907,86.2132,91.8434
2025-08-01,NL,Netherlands,3.6634,84.0268,85.0928,90.5577
2025-09-01,NL,Netherlands,3.5854,82.9186,83.9787,89.314
2025-10-01,NL,Netherlands,3.471,81.2935,82.7463,88.0427
2025-11-01,NL,Netherlands,3.339,79.4178,81.21,86.7568
2025-12-01,NL,Netherlands,3.1681,76.9891,79.2335,85.449700000000007
2026-01-01,NL,Netherlands,2.9771,74.2752,76.894,84.0218
2026-02-01,NL,Netherlands,2.7818,71.5013,74.2552,82.3764
2026-03-01,NL,Netherlands,2.5978,68.8864,71.5543,80.5678
2026-04-01,NL,Netherlands,2.5021,67.5263,69.3047,78.7895
2026-05-01,NL,Netherlands,2.4663,67.0175,67.8101,77.092
2026-06-01,NL,Netherlands,2.4015,66.0975,66.8804,75.4117
2026-07-01,NL,Netherlands,2.3261,65.0258,66.0469,73.748
2026-08-01,NL,Netherlands,2.235,63.731,64.9514,72.0567
2004-01-01,PL,Poland,-3.9517,0.1615,0.1615,0.1615
2004-02-01,PL,Poland,-3.9612,0,0.0807,0.0807
2004-03-01,PL,Poland,-3.9312,0.5082,0.2232,0.2232
2004-04-01,PL,Poland,-3.9087,0.8903,0.4662,0.39
2004-05-01,PL,Poland,-3.8929,1.1585,0.8523,0.5437
2004-06-01,PL,Poland,-3.8731,1.4924,1.1804,0.7018
2004-07-01,PL,Poland,-3.8561,1.781,1.4773,0.856
2004-08-01,PL,Poland,-3.8545,1.808,1.6938,0.975
2004-09-01,PL,Poland,-3.8471,1.9337,1.8409,1.0815
2004-10-01,PL,Poland,-3.8471,1.9339,1.8918,1.1667
2004-11-01,PL,Poland,-3.8516,1.8571,1.9082,1.2295
2004-12-01,PL,Poland,-3.8552,1.7958,1.8623,1.2767
2005-01-01,PL,Poland,-3.8527,1.8385,1.8305,1.4164
2005-02-01,PL,Poland,-3.8472,1.9313,1.8552,1.5774
2005-03-01,PL,Poland,-3.8448,1.9721,1.914,1.6994
2005-04-01,PL,Poland,-3.8434,1.9961,1.9665,1.7915
2005-05-01,PL,Poland,-3.8386,2.077,2.015,1.8681
2005-06-01,PL,Poland,-3.833,2.1723,2.0818,1.9247
2005-07-01,PL,Poland,-3.8285,2.2493,2.1662,1.9637
2005-08-01,PL,Poland,-3.8255,2.2989,2.2402,2.0047
2005-09-01,PL,Poland,-3.8239,2.3269,2.2917,2.0374
2005-10-01,PL,Poland,-3.8199,2.3943,2.3401,2.0758
2005-11-01,PL,Poland,-3.8136,2.5011,2.4075,2.1295
2005-12-01,PL,Poland,-3.8072,2.6101,2.5019,2.1973
2006-01-01,PL,Poland,-3.8034,2.6741,2.5951,2.267
2006-02-01,PL,Poland,-3.7984,2.7583,2.6808,2.3359
2006-03-01,PL,Poland,-3.7907,2.8881,2.7735,2.4122
2006-04-01,PL,Poland,-3.782,3.0356,2.894,2.4988
2006-05-01,PL,Poland,-3.7737,3.1771,3.0336,2.5905
2006-06-01,PL,Poland,-3.7639,3.343,3.1853,2.6881
2006-07-01,PL,Poland,-3.7225,4.0439,3.5214,2.8376
2006-08-01,PL,Poland,-3.6224,5.7396,4.3755,3.1244
2006-09-01,PL,Poland,-3.5265,7.3644,5.716,3.5442
2006-10-01,PL,Poland,-3.4574,8.5343,7.2128,4.0558
2006-11-01,PL,Poland,-3.3916,9.6491,8.5159,4.6515
2006-12-01,PL,Poland,-3.3029,11.1518,9.7784,5.3633
2007-01-01,PL,Poland,-3.1606,13.5619,11.4543,6.2706
2007-02-01,PL,Poland,-2.985,16.5377,13.7505,7.4189
2007-03-01,PL,Poland,-2.8347,19.0827,16.3941,8.7684
2007-04-01,PL,Poland,-2.696,21.4333,19.0179,10.3016
2007-05-01,PL,Poland,-2.5541,23.8363,21.4508,12.0232
2007-06-01,PL,Poland,-2.4042,26.3747,23.8815,13.9425
2007-07-01,PL,Poland,-2.283,28.4288,26.2133,15.9746
2007-08-01,PL,Poland,-2.1956,29.9099,28.2378,17.9887
2007-09-01,PL,Poland,-2.0764,31.9282,30.089,20.0357
2007-10-01,PL,Poland,-1.9101,34.746,32.1947,22.22
2007-11-01,PL,Poland,-1.7489,37.4766,34.7169,24.539
2007-12-01,PL,Poland,-1.6143,39.7563,37.3263,26.9227
2008-01-01,PL,Poland,-1.5174,41.3973,39.5434,29.2423
2008-02-01,PL,Poland,-1.4845,41.9556,41.0364,31.3605
2008-03-01,PL,Poland,-1.4509,42.5248,41.9593,33.314
2008-04-01,PL,Poland,-1.383,43.6749,42.7185,35.1675
2008-05-01,PL,Poland,-1.3042,45.0096,43.7365,36.9319
2008-06-01,PL,Poland,-1.2245,46.3596,45.0147,38.5973
2008-07-01,PL,Poland,-1.1679,47.3174,46.2289,40.1714
2008-08-01,PL,Poland,-1.1691,47.2984,46.9918,41.6204
2008-09-01,PL,Poland,-1.2121,46.5697,47.0618,42.8405
2008-10-01,PL,Poland,-1.2718,45.5585,46.4755,43.7416
2008-11-01,PL,Poland,-1.3323,44.5334,45.5539,44.3296
2008-12-01,PL,Poland,-1.3922,43.5178,44.5366,44.6431
2009-01-01,PL,Poland,-1.4818,41.9998,43.3503,44.6933
2009-02-01,PL,Poland,-1.5513,40.823,42.1135,44.5989
2009-03-01,PL,Poland,-1.5743,40.4344,41.0857,44.4247
2009-04-01,PL,Poland,-1.5808,40.3241,40.5272,44.1455
2009-05-01,PL,Poland,-1.5926,40.1239,40.2941,43.7383
2009-06-01,PL,Poland,-1.6586,39.0064,39.8181,43.1256
2009-07-01,PL,Poland,-1.7356,37.7019,38.9441,42.3243
2009-08-01,PL,Poland,-1.7967,36.6671,37.7918,41.4383
2009-09-01,PL,Poland,-1.8242,36.201,36.8567,40.5743
2009-10-01,PL,Poland,-1.779,36.9664,36.6115,39.8583
2009-11-01,PL,Poland,-1.6766,38.7014,37.2896,39.3723
2009-12-01,PL,Poland,-1.5528,40.7974,38.8217,39.1456
2010-01-01,PL,Poland,-1.3949,43.4722,40.9903,39.2683
2010-02-01,PL,Poland,-1.2067,46.6603,43.6433,39.7547
2010-03-01,PL,Poland,-1.0871,48.6867,46.2731,40.4424
2010-04-01,PL,Poland,-1.107,48.3501,47.899,41.1112
2010-05-01,PL,Poland,-1.1737,47.2198,48.0855,41.7026
2010-06-01,PL,Poland,-1.1442,47.7199,47.7632,42.4287
2010-07-01,PL,Poland,-0.9916,50.3038,48.4145,43.4788
2010-08-01,PL,Poland,-0.7419,54.5349,50.8528,44.9678
2010-09-01,PL,Poland,-0.5321,58.0873,54.3086,46.7917
2010-10-01,PL,Poland,-0.4547,59.3995,57.3406,48.6611
2010-11-01,PL,Poland,-0.4728,59.0934,58.8601,50.3604
2010-12-01,PL,Poland,-0.5277,58.163,58.8853,51.8076
2011-01-01,PL,Poland,-0.5705,57.4378,58.2314,52.9714
2011-02-01,PL,Poland,-0.6156,56.6743,57.425,53.8059
2011-03-01,PL,Poland,-0.5816,57.2489,57.1203,54.5194
2011-04-01,PL,Poland,-0.3978,60.3637,58.0957,55.5205
2011-05-01,PL,Poland,-0.1801,64.0511,60.5546,56.9231
2011-06-01,PL,Poland,-0.0512,66.2336,63.5495,58.4659
2011-07-01,PL,Poland,-0.0392,66.4383,65.5743,59.8105
2011-08-01,PL,Poland,-0.0897,65.5829,66.0849,60.7312
2011-09-01,PL,Poland,-0.1092,65.2512,65.7575,61.3281
2011-10-01,PL,Poland,-0.0593,66.0969,65.6437,61.8863
2011-11-01,PL,Poland,0.0749,68.3698,66.5726,62.6593
2011-12-01,PL,Poland,0.2308,71.0115,68.4927,63.73
2012-01-01,PL,Poland,0.3304,72.6981,70.6931,65.0017
2012-02-01,PL,Poland,0.4015,73.9026,72.5374,66.4374
2012-03-01,PL,Poland,0.4333,74.4417,73.6808,67.8701
2012-04-01,PL,Poland,0.4154,74.1384,74.1609,69.018
2012-05-01,PL,Poland,0.4195,74.2084,74.2628,69.8644
2012-06-01,PL,Poland,0.4607,74.9054,74.4174,70.5871
2012-07-01,PL,Poland,0.4872,75.3538,74.8225,71.3301
2012-08-01,PL,Poland,0.496,75.5038,75.2543,72.1568
2012-09-01,PL,Poland,0.5023,75.6098,75.4891,73.02
2012-10-01,PL,Poland,0.476,75.1656,75.4264,73.7757
2012-11-01,PL,Poland,0.4157,74.1428,74.9727,74.2568
2012-12-01,PL,Poland,0.377,73.487,74.2651,74.4631
2013-01-01,PL,Poland,0.3749,73.4529,73.6942,74.526
2013-02-01,PL,Poland,0.3787,73.517,73.4856,74.4939
2013-03-01,PL,Poland,0.3768,73.4849,73.485,74.4142
2013-04-01,PL,Poland,0.3587,73.1783,73.3934,74.3341
2013-05-01,PL,Poland,0.2934,72.0723,72.9118,74.1561
2013-06-01,PL,Poland,0.2282,70.9679,72.0728,73.828
2013-07-01,PL,Poland,0.2382,71.1363,71.3921,73.4765
2013-08-01,PL,Poland,0.2397,71.1612,71.0884,73.1147
2013-09-01,PL,Poland,0.2178,70.7917,71.0297,72.7131
2013-10-01,PL,Poland,0.2558,71.4353,71.1294,72.4023
2013-11-01,PL,Poland,0.2967,72.1279,71.4517,72.2344
2013-12-01,PL,Poland,0.3017,72.2122,71.9251,72.1282
2014-01-01,PL,Poland,0.3056,72.2784,72.2062,72.0303
2014-02-01,PL,Poland,0.3182,72.4911,72.3272,71.9448
2014-03-01,PL,Poland,0.3461,72.9636,72.5777,71.9013
2014-04-01,PL,Poland,0.4022,73.9147,73.1231,71.9627
2014-05-01,PL,Poland,0.4958,75.5001,74.1261,72.2484
2014-06-01,PL,Poland,0.578,76.8929,75.4359,72.7421
2014-07-01,PL,Poland,0.603,77.3159,76.5696,73.2571
2014-08-01,PL,Poland,0.6409,77.9579,77.3889,73.8235
2014-09-01,PL,Poland,0.7216,79.3254,78.199700000000007,74.5346
2014-10-01,PL,Poland,0.7667,80.0889,79.1241,75.2557
2014-11-01,PL,Poland,0.7813,80.3369,79.9171,75.9398
2014-12-01,PL,Poland,0.8081,80.7902,80.4054,76.6547
2015-01-01,PL,Poland,0.8407,81.3431,80.8234,77.4101
2015-02-01,PL,Poland,0.8636,81.7314,81.2882,78.1801
2015-03-01,PL,Poland,0.8809,82.0242,81.6995,78.9351
2015-04-01,PL,Poland,0.8975,82.3049,82.0202,79.6343
2015-05-01,PL,Poland,0.9063,82.4537,82.2609,80.2138
2015-06-01,PL,Poland,0.9034,82.4052,82.388,80.6731
2015-07-01,PL,Poland,0.9125,82.5596,82.4728,81.1101
2015-08-01,PL,Poland,0.9466,83.1363,82.7004,81.5417
2015-09-01,PL,Poland,0.9372,82.9779,82.8913,81.846
2015-10-01,PL,Poland,0.9051,82.4343,82.8495,82.0415
2015-11-01,PL,Poland,0.929,82.8378,82.75,82.2499
2015-12-01,PL,Poland,0.9594,83.3527,82.8749,82.4634
2016-01-01,PL,Poland,0.9669,83.4801,83.2235,82.6415
2016-02-01,PL,Poland,0.9801,83.704,83.5123,82.8059
2016-03-01,PL,Poland,0.9679,83.4967,83.5603,82.9286
2016-04-01,PL,Poland,0.9184,82.6597,83.2868,82.9582
2016-05-01,PL,Poland,0.8877,82.1391,82.7652,82.932
2016-06-01,PL,Poland,0.9082,82.4867,82.4285,82.9387
2016-07-01,PL,Poland,0.9517,83.2225,82.6161,82.994
2016-08-01,PL,Poland,0.9645,83.4391,83.0494,83.0192
2016-09-01,PL,Poland,0.985,83.7866,83.4828,83.0866
2016-10-01,PL,Poland,1.034,84.6172,83.9476,83.2685
2016-11-01,PL,Poland,1.0506,84.8981,84.434,83.4402
2016-12-01,PL,Poland,1.0516,84.9146,84.81,83.5704
2017-01-01,PL,Poland,1.0647,85.1365,84.9831,83.7084
2017-02-01,PL,Poland,1.0771,85.3463,85.1325,83.8453
2017-03-01,PL,Poland,1.1182,86.0429,85.5086,84.0574
2017-04-01,PL,Poland,1.1925,87.3026,86.2306,84.4444
2017-05-01,PL,Poland,1.2411,88.125,87.1568,84.9432
2017-06-01,PL,Poland,1.2523,88.3149,87.9141,85.4289
2017-07-01,PL,Poland,1.253,88.3269,88.2556,85.8542
2017-08-01,PL,Poland,1.262,88.4792,88.3737,86.2742
2017-09-01,PL,Poland,1.2779,88.7479,88.518,86.6877
2017-10-01,PL,Poland,1.2898,88.9505,88.7259,87.0488
2017-11-01,PL,Poland,1.3062,89.2275,88.9753,87.4096
2017-12-01,PL,Poland,1.3268,89.5767,89.2515,87.7981
2018-01-01,PL,Poland,1.3448,89.8822,89.5621,88.1935
2018-02-01,PL,Poland,1.3618,90.1691,89.876,88.5954
2018-03-01,PL,Poland,1.3774,90.4341,90.1618,88.9614
2018-04-01,PL,Poland,1.389,90.6299,90.411,89.2387
2018-05-01,PL,Poland,1.4004,90.8245,90.6295,89.4636
2018-06-01,PL,Poland,1.4112,91.0073,90.8206,89.688
2018-07-01,PL,Poland,1.4185,91.1306,90.9875,89.9216
2018-08-01,PL,Poland,1.4246,91.2337,91.1239,90.1512
2018-09-01,PL,Poland,1.4293,91.3134,91.2259,90.365
2018-10-01,PL,Poland,1.4317,91.3539,91.3003,90.5652
2018-11-01,PL,Poland,1.4308,91.3382,91.3351,90.7411
2018-12-01,PL,Poland,1.4309,91.3399,91.344,90.8881
2019-01-01,PL,Poland,1.4369,91.4428,91.3736,91.0181
2019-02-01,PL,Poland,1.4465,91.6043,91.4623,91.1377
2019-03-01,PL,Poland,1.4631,91.8856,91.6442,91.2587
2019-04-01,PL,Poland,1.4818,92.2024,91.8974,91.3897
2019-05-01,PL,Poland,1.4869,92.2895,92.1258,91.5118
2019-06-01,PL,Poland,1.4812,92.1922,92.228,91.6105
2019-07-01,PL,Poland,1.4749,92.0856,92.1891,91.6901
2019-08-01,PL,Poland,1.4706,92.0123,92.0967,91.755
2019-09-01,PL,Poland,1.4673,91.9568,92.0182,91.8086
2019-10-01,PL,Poland,1.4623,91.8715,91.9468,91.8517
2019-11-01,PL,Poland,1.46,91.8331,91.8871,91.893
2019-12-01,PL,Poland,1.4549,91.7463,91.8169,91.9269
2020-01-01,PL,Poland,1.441,91.5112,91.6968,91.9325
2020-02-01,PL,Poland,1.4191,91.1396,91.4657,91.8938
2020-03-01,PL,Poland,1.3518,90.0009,90.8839,91.7368
2020-04-01,PL,Poland,1.2491,88.2612,89.8006,91.4083
2020-05-01,PL,Poland,1.1903,87.2648,88.509,90.9896
2020-06-01,PL,Poland,1.1718,86.9519,87.4926,90.5529
2020-07-01,PL,Poland,1.1577,86.7123,86.9763,90.1052
2020-08-01,PL,Poland,1.1503,86.5867,86.7503,89.653
2020-09-01,PL,Poland,1.1433,86.4682,86.5891,89.1956
2020-10-01,PL,Poland,1.1323,86.2823,86.4457,88.7299
2020-11-01,PL,Poland,1.1192,86.0599,86.2702,88.2488
2020-12-01,PL,Poland,1.1041,85.804,86.0487,87.7536
2021-01-01,PL,Poland,1.0885,85.5411,85.8017,87.2561
2021-02-01,PL,Poland,1.0865,85.5067,85.6173,86.7867
2021-03-01,PL,Poland,1.1342,86.3142,85.7874,86.4795
2021-04-01,PL,Poland,1.2184,87.7411,86.5207,86.4361
2021-05-01,PL,Poland,1.2756,88.7092,87.5882,86.5565
2021-06-01,PL,Poland,1.3038,89.1881,88.5461,86.7428
2021-07-01,PL,Poland,1.3267,89.5756,89.1576,86.9814
2021-08-01,PL,Poland,1.3457,89.8974,89.5537,87.2573
2021-09-01,PL,Poland,1.3679,90.2731,89.9154,87.5744
2021-10-01,PL,Poland,1.3985,90.7913,90.3206,87.9501
2021-11-01,PL,Poland,1.4378,91.4579,90.8408,88.4
2021-12-01,PL,Poland,1.5052,92.599,91.6161,88.9662
2022-01-01,PL,Poland,1.5957,94.1322,92.7297,89.6822
2022-02-01,PL,Poland,1.663,95.2725,94.0012,90.496
2022-03-01,PL,Poland,1.7029,95.9483,95.1177,91.2988
2022-04-01,PL,Poland,1.7394,96.5667,95.9292,92.0343
2022-05-01,PL,Poland,1.7745,97.1603,96.5585,92.7385
2022-06-01,PL,Poland,1.8095,97.7535,97.1602,93.4523
2022-07-01,PL,Poland,1.8494,98.4289,97.7809,94.1901
2022-08-01,PL,Poland,1.886,99.0503,98.4109,94.9528
2022-09-01,PL,Poland,1.9119,99.4889,98.9894,95.7208
2022-10-01,PL,Poland,1.9309,99.8095,99.4496,96.4723
2022-11-01,PL,Poland,1.9421,100,99.7661,97.1842
2022-12-01,PL,Poland,1.9285,99.77,99.8598,97.7818
2023-01-01,PL,Poland,1.8965,99.2278,99.6659,98.2064
2023-02-01,PL,Poland,1.8829,98.9973,99.3317,98.5168
2023-03-01,PL,Poland,1.8799,98.9468,99.0573,98.7667
2023-04-01,PL,Poland,1.8667,98.7221,98.8887,98.9463
2023-05-01,PL,Poland,1.8572,98.5614,98.7434,99.063
2023-06-01,PL,Poland,1.8512,98.46,98.5812,99.1219
2023-07-01,PL,Poland,1.8372,98.2224,98.4146,99.1047
2023-08-01,PL,Poland,1.8243,98.0047,98.229,99.0176
2023-09-01,PL,Poland,1.819,97.9139,98.047,98.8863
2023-10-01,PL,Poland,1.8198,97.9289,97.9492,98.7296
2023-11-01,PL,Poland,1.8263,98.0387,97.9605,98.5662
2023-12-01,PL,Poland,1.8292,98.0871,98.0182,98.4259
2024-01-01,PL,Poland,1.8223,97.9698,98.0319,98.3211
2024-02-01,PL,Poland,1.8096,97.7558,97.9376,98.2176
2024-03-01,PL,Poland,1.8018,97.6233,97.783,98.1073
2024-04-01,PL,Poland,1.7989,97.574700000000007,97.6513,98.0117
2024-05-01,PL,Poland,1.7923,97.4621,97.5533,97.9201
2024-06-01,PL,Poland,1.782,97.2886,97.4418,97.8225
2024-07-01,PL,Poland,1.7727,97.1303,97.2936,97.7315
2024-08-01,PL,Poland,1.7628,96.9628,97.1272,97.6447
2024-09-01,PL,Poland,1.7531,96.7978,96.9636,97.5517
2024-10-01,PL,Poland,1.7473,96.6993,96.82,97.4492
2024-11-01,PL,Poland,1.7402,96.579,96.692,97.3275
2024-12-01,PL,Poland,1.7234,96.2955,96.5246,97.1782
2025-01-01,PL,Poland,1.7088,96.0482,96.3076,97.0181
2025-02-01,PL,Poland,1.7018,95.9288,96.0908,96.8659
2025-03-01,PL,Poland,1.6906,95.7403,95.9058,96.7089
2025-04-01,PL,Poland,1.672,95.4237,95.6976,96.5297
2025-05-01,PL,Poland,1.6547,95.1307,95.4316,96.3354
2025-06-01,PL,Poland,1.6451,94.9696,95.1747,96.1422
2025-07-01,PL,Poland,1.6408,94.8959,94.9987,95.956
2025-08-01,PL,Poland,1.6341,94.7827,94.8827,95.7743
2025-09-01,PL,Poland,1.6249,94.6259,94.7682,95.5933
2025-10-01,PL,Poland,1.591,94.0531,94.4872,95.3728
2025-11-01,PL,Poland,1.5346,93.0962,93.9251,95.0825
2025-12-01,PL,Poland,1.5046,92.5882,93.2458,94.7736
2026-01-01,PL,Poland,1.4937,92.404,92.6962,94.4699
2026-02-01,PL,Poland,1.4761,92.1063,92.3662,94.1514
2026-03-01,PL,Poland,1.4604,91.8398,92.1167,93.8263
2026-04-01,PL,Poland,1.452,91.6983,91.8815,93.5159
